month,predicted_cost
2026-02,300790.42
2026-02,264065.89
2026-02,335258.22
2026-02,255310.22
2026-02,278737.14
2026-02,278799.13
2026-02,265644.19
2026-02,214284.77
2026-02,739907.66
2026-02,194479.95
2026-02,298932.78
2026-02,333158.59
2026-02,221208.59
2026-02,254845.72
2026-02,256469.2
2026-02,218028.9
2026-02,627880.46
2026-02,269815.67
2026-02,276506.76
2026-02,266787.37
2026-02,291032.49
2026-02,194080.88
2026-02,214485.06
2026-02,249371.81
2026-02,221676.58
2026-02,216870.88
2026-02,297393.95
2026-02,234184.86
2026-02,329983.8
2026-02,295920.53
2026-02,211585.29
2026-02,309607.1
2026-02,282736.85
2026-02,241852.59
2026-02,907845.41
2026-02,238433.84
2026-02,255885.94
2026-02,277482.01
2026-02,208395.84
2026-02,324803.57
2026-02,300935.08
2026-02,296808.7
2026-02,302646.0
2026-02,292758.79
2026-02,291697.48
2026-02,218215.84
2026-02,280897.17
2026-02,259232.24
2026-02,283509.74
2026-02,232602.83
2026-02,430902.57
2026-02,258626.72
2026-02,218708.6
2026-02,280065.82
2026-02,255520.81
2026-02,197729.23
2026-02,209597.25
2026-02,281311.62
2026-02,283819.25
2026-02,313997.91
2026-02,292985.02
2026-02,253489.25
2026-02,268913.72
2026-02,218595.37
2026-02,317122.46
2026-02,285374.53
2026-02,205403.57
2026-02,266916.41
2026-02,228572.75
2026-02,919729.8
2026-02,216466.23
2026-02,200187.42
2026-02,556019.63
2026-02,252387.0
2026-02,214395.64
2026-02,279147.14
2026-02,255202.24
2026-02,328535.61
2026-02,205547.25
2026-02,471766.21
2026-02,236841.09
2026-02,282443.83
2026-02,223695.67
2026-02,193947.31
2026-02,216682.27
2026-02,231278.14
2026-02,287129.88
2026-02,230158.76
2026-02,285045.7
2026-02,262105.27
2026-02,233693.99
2026-02,239908.34
2026-02,265012.2
2026-02,257993.37
2026-02,273522.23
2026-02,1229373.31
2026-02,217142.35
2026-02,267904.97
2026-02,1658463.03
2026-02,328918.81
2026-02,218096.73
2026-02,255931.91
2026-02,277798.35
2026-02,265297.54
2026-02,220392.5
2026-02,248769.37
2026-02,262756.26
2026-02,284775.66
2026-02,258306.83
2026-02,219040.21
2026-02,235168.67
2026-02,275318.47
2026-02,397819.4
2026-02,219873.96
2026-02,277010.47
2026-02,277407.19
2026-02,209041.09
2026-02,390919.84
2026-02,232424.76
2026-02,207506.86
2026-02,230123.08
2026-02,265554.79
2026-02,231803.58
2026-02,237987.26
2026-02,233503.22
2026-02,215199.5
2026-02,255023.31
2026-02,264247.03
2026-02,279629.9
2026-02,286793.53
2026-02,251653.4
2026-02,265768.85
2026-02,300646.49
2026-02,336153.68
2026-02,1050875.53
2026-02,257115.12
2026-02,224511.94
2026-02,350898.29
2026-02,233800.88
2026-02,293223.07
2026-02,309429.49
2026-02,326141.89
2026-02,259994.17
2026-02,223069.13
2026-02,213915.06
2026-02,223519.51
2026-02,346342.6
2026-02,340441.21
2026-02,859353.76
2026-02,268470.98
2026-02,254827.81
2026-02,240732.71
2026-02,227990.75
2026-02,255699.83
2026-02,301987.05
2026-02,257092.84
2026-02,240628.05
2026-02,281333.32
2026-02,278360.14
2026-02,201318.21
2026-02,275596.53
2026-02,280729.53
2026-02,213546.57
2026-02,369461.71
2026-02,299493.89
2026-02,300668.86
2026-02,228770.8
2026-02,200520.49
2026-02,225971.54
2026-02,235778.41
2026-02,225623.21
2026-02,330373.28
2026-02,282650.16
2026-02,303619.25
2026-02,287542.18
2026-02,269941.12
2026-02,1370838.68
2026-02,415804.98
2026-02,288174.58
2026-02,253301.29
2026-02,221021.0
2026-02,324060.29
2026-02,306538.38
2026-02,278360.14
2026-02,231257.49
2026-02,284315.74
2026-02,270929.39
2026-02,209582.74
2026-02,209182.88
2026-02,193947.31
2026-02,220050.66
2026-02,205631.89
2026-02,265347.17
2026-02,265649.61
2026-02,213709.77
2026-02,302541.15
2026-02,292665.38
2026-02,223081.29
2026-02,227335.49
2026-02,300756.49
2026-02,220709.37
2026-02,203674.85
2026-02,1091111.96
2026-02,335419.58
2026-02,308171.22
2026-02,283012.54
2026-02,268054.71
2026-02,299609.12
2026-02,231094.08
2026-02,214817.64
2026-02,278529.78
2026-02,302536.25
2026-02,306266.12
2026-02,223925.31
2026-02,216638.57
2026-02,308952.67
2026-02,220031.61
2026-02,213559.11
2026-02,231289.48
2026-02,253622.45
2026-02,225084.98
2026-02,310604.43
2026-02,292328.42
2026-02,213588.32
2026-02,363488.39
2026-02,286670.31
2026-02,1025113.25
2026-02,300034.32
2026-02,333933.71
2026-02,222529.15
2026-02,299818.91
2026-02,353404.22
2026-02,218702.1
2026-02,259830.61
2026-02,378310.42
2026-02,255310.22
2026-02,341950.51
2026-02,261201.41
2026-02,269941.12
2026-02,268821.52
2026-02,316125.84
2026-02,315072.12
2026-02,271726.0
2026-02,367578.05
2026-02,264632.55
2026-02,575316.63
2026-02,323654.79
2026-02,273756.76
2026-02,216212.76
2026-02,233693.99
2026-02,260876.21
2026-02,269242.54
2026-02,207431.04
2026-02,699419.03
2026-02,207247.03
2026-02,202232.95
2026-02,280065.82
2026-02,243545.05
2026-02,316070.64
2026-02,218743.91
2026-02,311709.91
2026-02,292111.71
2026-02,229806.09
2026-02,359125.62
2026-02,282735.6
2026-02,208708.31
2026-02,252845.73
2026-02,226391.7
2026-02,263027.11
2026-02,319464.33
2026-02,1027973.49
2026-02,297781.02
2026-02,214892.13
2026-02,259390.58
2026-02,349556.9
2026-02,213588.32
2026-02,218758.14
2026-02,230359.55
2026-02,362289.21
2026-02,259830.54
2026-02,284628.44
2026-02,290384.82
2026-02,260300.51
2026-02,267428.04
2026-02,258626.47
2026-02,284138.48
2026-02,217420.8
2026-02,218835.13
2026-02,201454.02
2026-02,460616.2
2026-02,241374.33
2026-02,324483.07
2026-02,262735.2
2026-02,245779.69
2026-02,299528.24
2026-02,359467.24
2026-02,233856.92
2026-02,277651.63
2026-02,277282.18
2026-02,260987.05
2026-02,304296.01
2026-02,281482.89
2026-02,261838.65
2026-02,286349.21
2026-02,222155.3
2026-02,306188.39
2026-02,262434.67
2026-02,218647.24
2026-02,252845.73
2026-02,319487.53
2026-02,266637.61
2026-02,247174.14
2026-02,267671.47
2026-02,242266.32
2026-02,881009.96
2026-02,296662.86
2026-02,317990.27
2026-02,252294.18
2026-02,281515.25
2026-02,666282.7
2026-02,343127.65
2026-02,224494.8
2026-02,224814.48
2026-02,297892.78
2026-02,236795.06
2026-02,319045.33
2026-02,275718.33
2026-02,313863.56
2026-02,279382.53
2026-02,223744.82
2026-02,329460.7
2026-02,221208.59
2026-02,309290.53
2026-02,235406.89
2026-02,205547.25
2026-02,224662.52
2026-02,239806.13
2026-02,292546.98
2026-02,260881.86
2026-02,288753.53
2026-02,274842.8
2026-02,319487.53
2026-02,237938.86
2026-02,308250.89
2026-02,717893.77
2026-02,228382.92
2026-02,649722.48
2026-02,1300038.0
2026-02,291769.99
2026-02,560466.52
2026-02,196495.66
2026-02,206617.17
2026-02,224388.81
2026-02,343127.65
2026-02,213914.04
2026-02,277225.98
2026-02,1176559.07
2026-02,268166.19
2026-02,263502.64
2026-02,919729.8
2026-02,255240.05
2026-02,255662.3
2026-02,217029.31
2026-02,344857.64
2026-02,307208.21
2026-02,223519.51
2026-02,290750.35
2026-02,260378.99
2026-02,220392.5
2026-02,202770.49
2026-02,207398.56
2026-02,307081.74
2026-02,282772.92
2026-02,317416.5
2026-02,285346.0
2026-02,314637.1
2026-02,277002.53
2026-02,275093.78
2026-02,212577.26
2026-02,1242502.35
2026-02,212572.24
2026-02,222796.08
2026-02,281378.26
2026-02,278529.78
2026-02,263601.42
2026-02,298371.84
2026-02,252067.45
2026-02,461955.44
2026-02,337234.14
2026-02,367693.71
2026-02,305788.81
2026-02,214525.47
2026-02,250687.96
2026-02,265649.61
2026-02,311795.05
2026-02,276479.28
2026-02,261718.58
2026-02,285498.96
2026-02,220722.19
2026-02,313441.09
2026-02,210363.35
2026-02,274511.61
2026-02,302899.31
2026-02,253546.81
2026-02,255832.48
2026-02,311633.07
2026-02,928125.6
2026-02,268254.87
2026-02,273661.94
2026-02,256980.6
2026-02,208077.41
2026-02,858617.59
2026-02,231337.73
2026-02,234342.18
2026-02,511833.95
2026-02,284712.89
2026-02,234235.55
2026-02,216946.44
2026-02,276344.03
2026-02,222070.61
2026-02,213531.12
2026-02,734355.83
2026-02,305167.58
2026-02,226709.55
2026-02,315808.23
2026-02,197687.14
2026-02,264205.82
2026-02,285045.7
2026-02,285856.37
2026-02,227560.57
2026-02,254400.49
2026-02,306343.21
2026-02,314380.93
2026-02,346748.44
2026-02,223048.14
2026-02,355677.08
2026-02,227754.32
2026-02,261305.64
2026-02,254720.98
2026-02,980756.77
2026-02,220580.09
2026-02,366276.05
2026-02,329707.45
2026-02,226520.3
2026-02,255925.2
2026-02,251050.47
2026-02,199423.76
2026-02,217437.31
2026-02,262858.91
2026-02,237723.96
2026-02,220031.61
2026-02,235008.33
2026-02,208374.23
2026-02,275569.94
2026-02,317258.24
2026-02,1181014.86
2026-02,217755.14
2026-02,266084.69
2026-02,200520.49
2026-02,278579.1
2026-02,220364.56
2026-02,399607.12
2026-02,238635.87
2026-02,293546.09
2026-02,1204691.81
2026-02,196422.36
2026-02,858619.75
2026-02,256531.15
2026-02,269276.08
2026-02,292774.88
2026-02,209233.4
2026-02,439197.25
2026-02,261157.54
2026-02,310561.39
2026-02,242942.23
2026-02,263750.37
2026-02,312941.35
2026-02,213742.27
2026-02,275078.95
2026-02,216256.6
2026-02,294452.34
2026-02,275667.13
2026-02,371427.19
2026-02,244387.99
2026-02,222852.64
2026-02,303446.39
2026-02,305066.62
2026-02,937198.7
2026-02,451260.24
2026-02,236233.42
2026-02,288585.86
2026-02,225958.45
2026-02,345411.35
2026-02,323432.05
2026-02,237904.01
2026-02,303366.06
2026-02,726909.72
2026-02,283458.78
2026-02,292664.32
2026-02,201986.43
2026-02,222195.29
2026-02,220031.61
2026-02,214942.3
2026-02,285128.26
2026-02,439197.25
2026-02,293216.71
2026-02,274133.2
2026-02,299624.03
2026-02,208036.21
2026-02,367693.71
2026-02,213588.32
2026-02,240175.52
2026-02,248419.99
2026-02,286559.11
2026-02,262199.85
2026-02,604373.36
2026-02,212363.6
2026-02,254609.66
2026-02,335430.48
2026-02,250936.98
2026-02,302555.03
2026-02,254998.77
2026-02,231354.39
2026-02,324400.06
2026-02,267227.05
2026-02,197687.14
2026-02,206083.3
2026-02,218279.79
2026-02,229807.76
2026-02,203329.44
2026-02,310006.33
2026-02,303708.08
2026-02,284760.03
2026-02,294963.7
2026-02,218758.14
2026-02,283330.48
2026-02,329526.49
2026-02,266710.27
2026-02,237712.62
2026-02,367484.86
2026-02,276516.31
2026-02,344667.24
2026-02,294185.67
2026-02,291821.75
2026-02,218708.6
2026-02,228248.15
2026-02,645945.27
2026-02,261786.18
2026-02,276153.41
2026-02,228960.5
2026-02,228770.8
2026-02,279732.47
2026-02,349651.04
2026-02,208942.39
2026-02,255138.58
2026-02,219026.67
2026-02,230158.76
2026-02,261766.09
2026-02,207567.45
2026-02,269776.8
2026-02,222070.61
2026-02,304434.03
2026-02,201086.47
2026-02,306322.05
2026-02,340472.47
2026-02,294185.67
2026-02,749137.31
2026-02,264153.5
2026-02,263620.99
2026-02,241984.85
2026-02,222796.08
2026-02,562290.7
2026-02,378415.46
2026-02,288174.58
2026-02,220704.11
2026-02,224388.81
2026-02,329094.61
2026-02,259830.61
2026-02,235249.1
2026-02,260225.93
2026-02,282668.75
2026-02,243256.73
2026-02,304728.91
2026-02,265098.06
2026-02,298893.71
2026-02,271071.65
2026-02,255962.32
2026-02,487364.63
2026-02,309169.83
2026-02,291676.36
2026-02,312811.47
2026-02,253639.11
2026-02,310671.25
2026-02,221429.87
2026-02,277712.31
2026-02,252785.18
2026-02,211033.64
2026-02,415823.64
2026-02,271242.17
2026-02,223287.26
2026-02,287602.99
2026-02,258497.83
2026-02,256288.5
2026-02,222704.91
2026-02,264561.96
2026-03,212120.92
2026-03,209671.4
2026-03,322694.06
2026-03,306499.59
2026-03,229890.72
2026-03,241295.17
2026-03,228569.66
2026-03,239122.8
2026-03,232264.07
2026-03,216086.27
2026-03,254752.37
2026-03,296623.86
2026-03,282105.61
2026-03,255138.82
2026-03,285773.94
2026-03,352875.58
2026-03,231672.57
2026-03,219716.84
2026-03,273508.58
2026-03,269253.37
2026-03,394706.25
2026-03,263776.96
2026-03,206942.3
2026-03,276931.22
2026-03,256219.99
2026-03,259706.94
2026-03,258759.57
2026-03,270626.25
2026-03,262132.81
2026-03,264083.14
2026-03,658412.57
2026-03,208587.13
2026-03,273794.72
2026-03,209344.81
2026-03,298836.14
2026-03,317078.39
2026-03,318857.9
2026-03,347485.62
2026-03,1462322.68
2026-03,424528.84
2026-03,232260.41
2026-03,263014.99
2026-03,291132.79
2026-03,265239.05
2026-03,292391.48
2026-03,216765.53
2026-03,225451.14
2026-03,255480.56
2026-03,234203.59
2026-03,950898.12
2026-03,282972.11
2026-03,292282.32
2026-03,261729.89
2026-03,282957.62
2026-03,213012.06
2026-03,306674.06
2026-03,238736.34
2026-03,279062.9
2026-03,439535.26
2026-03,260038.99
2026-03,308408.24
2026-03,213973.32
2026-03,362016.05
2026-03,221058.93
2026-03,209644.97
2026-03,272831.66
2026-03,225401.42
2026-03,336893.27
2026-03,868143.78
2026-03,190042.65
2026-03,212874.24
2026-03,296424.0
2026-03,284398.57
2026-03,225704.82
2026-03,389422.48
2026-03,212874.24
2026-03,282416.09
2026-03,314769.4
2026-03,254116.32
2026-03,268924.26
2026-03,258160.48
2026-03,334463.54
2026-03,300387.34
2026-03,208687.74
2026-03,266682.03
2026-03,385853.58
2026-03,292390.7
2026-03,215259.1
2026-03,224909.47
2026-03,284416.97
2026-03,267910.98
2026-03,345168.72
2026-03,220599.41
2026-03,265177.58
2026-03,216666.14
2026-03,223075.95
2026-03,276931.22
2026-03,233602.97
2026-03,259223.97
2026-03,327485.44
2026-03,278588.83
2026-03,239093.01
2026-03,210432.91
2026-03,201823.15
2026-03,263581.22
2026-03,294659.31
2026-03,302863.82
2026-03,292860.0
2026-03,254953.15
2026-03,261151.71
2026-03,985177.24
2026-03,288777.86
2026-03,301259.65
2026-03,254957.33
2026-03,254538.79
2026-03,289301.2
2026-03,264148.07
2026-03,238663.88
2026-03,226074.15
2026-03,1096800.15
2026-03,283053.72
2026-03,225875.13
2026-03,220192.16
2026-03,259345.57
2026-03,277798.34
2026-03,298114.77
2026-03,224848.09
2026-03,266443.03
2026-03,307746.97
2026-03,231416.32
2026-03,208687.74
2026-03,256617.57
2026-03,217395.12
2026-03,285430.01
2026-03,388248.89
2026-03,301007.38
2026-03,266885.31
2026-03,247765.11
2026-03,231676.04
2026-03,243290.61
2026-03,303045.34
2026-03,277100.87
2026-03,223118.85
2026-03,287519.26
2026-03,799338.65
2026-03,209344.81
2026-03,275704.52
2026-03,311695.55
2026-03,287037.11
2026-03,295434.39
2026-03,268056.06
2026-03,277349.2
2026-03,318970.37
2026-03,1368598.81
2026-03,239932.88
2026-03,293784.58
2026-03,231607.71
2026-03,311624.94
2026-03,323446.18
2026-03,213520.77
2026-03,275254.49
2026-03,259651.84
2026-03,380472.63
2026-03,242076.22
2026-03,226074.15
2026-03,263600.67
2026-03,271480.37
2026-03,312429.4
2026-03,254826.35
2026-03,254752.37
2026-03,277764.78
2026-03,241948.57
2026-03,271480.37
2026-03,242068.82
2026-03,224689.29
2026-03,657504.15
2026-03,281016.31
2026-03,218532.09
2026-03,212081.21
2026-03,275106.72
2026-03,256172.15
2026-03,373680.28
2026-03,272847.85
2026-03,332291.19
2026-03,367934.03
2026-03,228639.91
2026-03,272174.39
2026-03,211981.5
2026-03,248137.57
2026-03,332512.02
2026-03,340320.61
2026-03,251443.36
2026-03,209671.4
2026-03,231198.98
2026-03,339439.66
2026-03,319267.26
2026-03,1181642.32
2026-03,186846.07
2026-03,223599.61
2026-03,269552.76
2026-03,222767.8
2026-03,293662.22
2026-03,279249.6
2026-03,253742.53
2026-03,388573.81
2026-03,280355.17
2026-03,322886.99
2026-03,244260.72
2026-03,240464.74
2026-03,279175.54
2026-03,244098.46
2026-03,218710.91
2026-03,301086.64
2026-03,315558.94
2026-03,313883.21
2026-03,277157.05
2026-03,345651.09
2026-03,236400.29
2026-03,306540.18
2026-03,226065.61
2026-03,319718.85
2026-03,365474.06
2026-03,321942.36
2026-03,294512.69
2026-03,223411.61
2026-03,322261.74
2026-03,237791.69
2026-03,1098603.51
2026-03,269071.06
2026-03,300048.06
2026-03,222210.07
2026-03,218348.57
2026-03,293838.51
2026-03,241739.68
2026-03,265332.17
2026-03,196648.97
2026-03,301943.46
2026-03,310524.7
2026-03,261959.44
2026-03,309649.63
2026-03,309190.84
2026-03,259262.65
2026-03,238026.62
2026-03,276095.55
2026-03,303045.34
2026-03,209264.47
2026-03,240843.31
2026-03,685658.87
2026-03,200302.71
2026-03,236212.81
2026-03,280921.29
2026-03,613119.26
2026-03,276868.71
2026-03,210121.06
2026-03,257917.99
2026-03,263288.64
2026-03,291779.74
2026-03,331901.23
2026-03,230742.33
2026-03,249366.01
2026-03,263251.1
2026-03,308024.34
2026-03,302458.15
2026-03,189350.35
2026-03,359957.46
2026-03,283469.11
2026-03,303872.58
2026-03,229486.63
2026-03,311878.41
2026-03,234452.94
2026-03,261363.72
2026-03,229931.29
2026-03,282848.32
2026-03,296664.03
2026-03,321041.66
2026-03,290077.47
2026-03,649958.38
2026-03,315359.81
2026-03,321700.05
2026-03,294292.67
2026-03,276303.98
2026-03,227106.08
2026-03,349536.26
2026-03,330729.36
2026-03,258248.61
2026-03,303294.94
2026-03,282729.58
2026-03,277800.56
2026-03,192238.83
2026-03,226121.38
2026-03,212081.21
2026-03,232174.39
2026-03,264214.88
2026-03,410180.06
2026-03,619199.53
2026-03,299366.01
2026-03,268115.61
2026-03,239386.59
2026-03,304126.8
2026-03,227406.67
2026-03,226182.37
2026-03,473428.67
2026-03,289355.83
2026-03,242168.81
2026-03,221351.24
2026-03,301551.12
2026-03,294729.56
2026-03,843774.68
2026-03,565723.01
2026-03,283341.46
2026-03,220855.52
2026-03,259042.9
2026-03,295276.58
2026-03,319267.26
2026-03,287104.98
2026-03,224689.29
2026-03,272831.66
2026-03,270423.99
2026-03,262849.81
2026-03,322953.19
2026-03,295543.3
2026-03,308435.45
2026-03,259895.86
2026-03,251181.13
2026-03,247216.82
2026-03,251700.38
2026-03,290568.82
2026-03,281350.41
2026-03,417625.37
2026-03,215180.06
2026-03,279258.97
2026-03,261254.23
2026-03,291531.04
2026-03,259920.35
2026-03,214237.47
2026-03,230742.33
2026-03,297085.75
2026-03,314938.01
2026-03,232600.34
2026-03,245005.31
2026-03,266621.75
2026-03,201717.68
2026-03,218382.28
2026-03,265890.61
2026-03,315821.59
2026-03,292861.38
2026-03,265573.4
2026-03,260473.32
2026-03,226578.28
2026-03,282524.2
2026-03,633854.12
2026-03,269372.52
2026-03,281405.72
2026-03,233332.0
2026-03,263095.91
2026-03,304872.11
2026-03,208683.99
2026-03,276620.72
2026-03,251837.46
2026-03,561593.46
2026-03,323210.83
2026-03,307447.47
2026-03,471826.65
2026-03,220599.41
2026-03,302842.97
2026-03,252819.51
2026-03,207298.25
2026-03,321942.36
2026-03,220553.01
2026-03,314792.43
2026-03,272146.31
2026-03,192305.91
2026-03,294417.8
2026-03,236400.29
2026-03,538195.74
2026-03,291484.32
2026-03,287314.63
2026-03,270792.97
2026-03,286088.33
2026-03,1124350.24
2026-03,251266.56
2026-03,255291.14
2026-03,231820.37
2026-03,302250.39
2026-03,308243.79
2026-03,219602.3
2026-03,228629.5
2026-03,235344.35
2026-03,227106.08
2026-03,318331.56
2026-03,233594.95
2026-03,273332.51
2026-03,263281.4
2026-03,301646.85
2026-03,273005.0
2026-03,471898.82
2026-03,264914.25
2026-03,282186.16
2026-03,255945.15
2026-03,270831.44
2026-03,225870.58
2026-03,221610.74
2026-03,297982.99
2026-03,300603.24
2026-03,210360.31
2026-03,295689.09
2026-03,211572.74
2026-03,209264.47
2026-03,227958.29
2026-03,280105.8
2026-03,268650.63
2026-03,239804.83
2026-03,259774.67
2026-03,211589.33
2026-03,285675.8
2026-03,335021.33
2026-03,293420.55
2026-03,280499.07
2026-03,215758.4
2026-03,258254.66
2026-03,262599.78
2026-03,317025.03
2026-03,273798.19
2026-03,223433.43
2026-03,260915.33
2026-03,279258.97
2026-03,298385.11
2026-03,308367.97
2026-03,232769.32
2026-03,301403.2
2026-03,263682.34
2026-03,352131.31
2026-03,606536.29
2026-03,237384.94
2026-03,287775.76
2026-03,288408.84
2026-03,316104.02
2026-03,226728.91
2026-03,323981.36
2026-03,330753.35
2026-03,331730.31
2026-03,1164823.62
2026-03,239334.67
2026-03,277627.65
2026-03,250096.2
2026-03,338564.03
2026-03,330713.35
2026-03,236942.59
2026-03,303587.35
2026-03,256128.85
2026-03,307650.41
2026-03,306830.21
2026-03,321101.45
2026-03,213255.57
2026-03,272434.38
2026-03,263281.4
2026-03,990363.09
2026-03,225038.36
2026-03,322487.07
2026-03,298905.15
2026-03,273701.54
2026-03,320536.4
2026-03,267928.64
2026-03,415309.67
2026-03,230474.5
2026-03,219023.92
2026-03,266988.45
2026-03,277008.34
2026-03,241475.05
2026-03,293521.82
2026-03,385786.03
2026-03,355375.94
2026-03,1124350.24
2026-03,286514.83
2026-03,273558.43
2026-03,219604.93
2026-03,232924.79
2026-03,242141.04
2026-03,266968.66
2026-03,327395.02
2026-03,262772.47
2026-03,301403.2
2026-03,279342.84
2026-03,221986.24
2026-03,244361.19
2026-03,228625.59
2026-03,296341.6
2026-03,1106369.27
2026-03,242840.41
2026-03,1071324.07
2026-03,239943.04
2026-03,768096.05
2026-03,208674.58
2026-03,228460.19
2026-03,268782.0
2026-03,191735.5
2026-03,274696.62
2026-03,520178.85
2026-03,245655.69
2026-03,237242.46
2026-03,222162.47
2026-03,225138.2
2026-03,260497.23
2026-03,303298.94
2026-03,257703.7
2026-03,228054.22
2026-03,321979.51
2026-03,219716.84
2026-03,331665.01
2026-03,257392.62
