MFACTOR|MFACTORNAME|ST_CASE|VEH_NO|STATE|YEAR|VEHICLECC
0|None|480588|1|48|2017|
0|None|480589|1|48|2017|
0|None|480589|2|48|2017|
0|None|480590|1|48|2017|
0|None|480591|1|48|2017|
0|None|480591|2|48|2017|
0|None|480592|1|48|2017|
0|None|480593|1|48|2017|
0|None|480593|2|48|2017|
0|None|480594|1|48|2017|
0|None|480594|2|48|2017|
0|None|480594|3|48|2017|
0|None|480595|1|48|2017|
0|None|480595|2|48|2017|
0|None|480595|3|48|2017|
0|None|480597|1|48|2017|
0|None|480597|2|48|2017|
0|None|480598|1|48|2017|
0|None|480599|1|48|2017|
0|None|480599|2|48|2017|
0|None|480600|1|48|2017|
0|None|480600|2|48|2017|
0|None|480601|1|48|2017|
0|None|480602|1|48|2017|
0|None|480602|2|48|2017|
0|None|480603|1|48|2017|
0|None|480603|2|48|2017|
0|None|480604|1|48|2017|
0|None|480604|2|48|2017|
0|None|480605|1|48|2017|
0|None|480605|2|48|2017|
0|None|480606|1|48|2017|
0|None|480607|1|48|2017|
0|None|480607|2|48|2017|
0|None|480608|1|48|2017|
0|None|480608|2|48|2017|
0|None|480609|1|48|2017|
0|None|480610|1|48|2017|
0|None|480610|2|48|2017|
0|None|480611|1|48|2017|
0|None|480612|1|48|2017|
0|None|480613|1|48|2017|
0|None|480613|2|48|2017|
0|None|480614|1|48|2017|
0|None|480614|2|48|2017|
0|None|480616|1|48|2017|
0|None|480617|1|48|2017|
0|None|480618|1|48|2017|
0|None|480618|2|48|2017|
0|None|480619|1|48|2017|
0|None|480619|2|48|2017|
0|None|480620|1|48|2017|
0|None|480620|2|48|2017|
0|None|480621|1|48|2017|
0|None|480622|1|48|2017|
0|None|480623|1|48|2017|
0|None|480623|2|48|2017|
0|None|480624|1|48|2017|
0|None|480625|1|48|2017|
0|None|480626|1|48|2017|
9|Other Lights|480627|1|48|2017|
0|None|480627|2|48|2017|
0|None|480628|1|48|2017|
0|None|480629|1|48|2017|
0|None|480629|2|48|2017|
0|None|480630|1|48|2017|
0|None|480630|2|48|2017|
0|None|480631|1|48|2017|
0|None|480632|1|48|2017|
0|None|480633|1|48|2017|
0|None|480634|1|48|2017|
0|None|480635|1|48|2017|
0|None|480636|1|48|2017|
0|None|480636|2|48|2017|
0|None|480637|1|48|2017|
0|None|480637|2|48|2017|
0|None|480638|1|48|2017|
0|None|480639|1|48|2017|
0|None|480640|1|48|2017|
0|None|480640|2|48|2017|
0|None|480640|3|48|2017|
0|None|480640|4|48|2017|
0|None|480641|1|48|2017|
0|None|480641|2|48|2017|
0|None|480642|1|48|2017|
0|None|480643|1|48|2017|
0|None|480643|2|48|2017|
1|Tires|480644|1|48|2017|
1|Tires|480645|1|48|2017|
0|None|480646|1|48|2017|
0|None|480647|1|48|2017|
0|None|480647|2|48|2017|
0|None|480648|1|48|2017|
0|None|480649|1|48|2017|
0|None|480650|1|48|2017|
0|None|480651|1|48|2017|
0|None|480651|2|48|2017|
0|None|480651|3|48|2017|
1|Tires|480652|1|48|2017|
0|None|480653|1|48|2017|
0|None|480654|1|48|2017|
0|None|480655|1|48|2017|
0|None|480655|2|48|2017|
0|None|480655|3|48|2017|
0|None|480656|1|48|2017|
0|None|480657|1|48|2017|
0|None|480657|2|48|2017|
0|None|480658|1|48|2017|
0|None|480659|1|48|2017|
0|None|480660|1|48|2017|
0|None|480660|2|48|2017|
0|None|480661|1|48|2017|
0|None|480662|1|48|2017|
0|None|480663|1|48|2017|
0|None|480664|1|48|2017|
0|None|480665|1|48|2017|
0|None|480666|1|48|2017|
0|None|480666|2|48|2017|
0|None|480667|1|48|2017|
0|None|480667|2|48|2017|
0|None|480668|1|48|2017|
0|None|480668|2|48|2017|
0|None|480669|1|48|2017|
0|None|480670|1|48|2017|
0|None|480670|2|48|2017|
0|None|480671|1|48|2017|
0|None|480672|1|48|2017|
0|None|480673|1|48|2017|
0|None|480673|2|48|2017|
0|None|480674|1|48|2017|
0|None|480675|1|48|2017|
0|None|480676|1|48|2017|
0|None|480677|1|48|2017|
0|None|480678|1|48|2017|
0|None|480679|1|48|2017|
0|None|480680|1|48|2017|
0|None|480681|1|48|2017|
0|None|480682|1|48|2017|
0|None|480683|1|48|2017|
0|None|480684|1|48|2017|
0|None|480685|1|48|2017|
0|None|480685|2|48|2017|
0|None|480686|1|48|2017|
0|None|480686|2|48|2017|
0|None|480687|1|48|2017|
1|Tires|480688|1|48|2017|
0|None|480688|2|48|2017|
0|None|480689|1|48|2017|
0|None|480690|1|48|2017|
0|None|480691|1|48|2017|
0|None|480691|2|48|2017|
0|None|480692|1|48|2017|
0|None|480692|2|48|2017|
0|None|480693|1|48|2017|
0|None|480693|2|48|2017|
0|None|480694|1|48|2017|
0|None|480695|1|48|2017|
0|None|480695|2|48|2017|
0|None|480696|1|48|2017|
0|None|480697|1|48|2017|
0|None|480697|2|48|2017|
0|None|480697|3|48|2017|
0|None|480698|1|48|2017|
0|None|480699|1|48|2017|
0|None|480699|2|48|2017|
0|None|480700|1|48|2017|
0|None|480701|1|48|2017|
0|None|480701|2|48|2017|
0|None|480702|1|48|2017|
0|None|480702|2|48|2017|
0|None|480703|1|48|2017|
0|None|480704|1|48|2017|
0|None|480704|2|48|2017|
0|None|480705|1|48|2017|
0|None|480706|1|48|2017|
0|None|480707|1|48|2017|
0|None|480708|1|48|2017|
0|None|480708|2|48|2017|
0|None|480709|1|48|2017|
0|None|480710|1|48|2017|
0|None|480711|1|48|2017|
0|None|480712|1|48|2017|
0|None|480712|2|48|2017|
0|None|480713|1|48|2017|
0|None|480714|1|48|2017|
0|None|480714|2|48|2017|
0|None|480715|1|48|2017|
0|None|480715|2|48|2017|
0|None|480716|1|48|2017|
0|None|480717|1|48|2017|
0|None|480718|1|48|2017|
0|None|480718|2|48|2017|
0|None|480718|3|48|2017|
0|None|480719|1|48|2017|
0|None|480719|2|48|2017|
0|None|480720|1|48|2017|
0|None|480720|2|48|2017|
0|None|480721|1|48|2017|
0|None|480721|2|48|2017|
0|None|480722|1|48|2017|
0|None|480723|1|48|2017|
0|None|480724|1|48|2017|
0|None|480725|1|48|2017|
0|None|480725|2|48|2017|
0|None|480726|1|48|2017|
0|None|480727|1|48|2017|
0|None|480728|1|48|2017|
0|None|480729|1|48|2017|
0|None|480730|1|48|2017|
0|None|480730|2|48|2017|
0|None|480731|1|48|2017|
0|None|480733|1|48|2017|
0|None|480734|1|48|2017|
0|None|480735|1|48|2017|
0|None|480736|1|48|2017|
0|None|480737|1|48|2017|
0|None|480737|2|48|2017|
0|None|480738|1|48|2017|
0|None|480738|2|48|2017|
0|None|480739|1|48|2017|
1|Tires|480740|1|48|2017|
2|Brake System|480740|1|48|2017|
0|None|480741|1|48|2017|
99|Unknown|480741|2|48|2017|
0|None|480742|1|48|2017|
1|Tires|480743|1|48|2017|
0|None|480744|1|48|2017|
0|None|480745|1|48|2017|
0|None|480745|2|48|2017|
0|None|480746|1|48|2017|
0|None|480747|1|48|2017|
0|None|480747|2|48|2017|
0|None|480747|3|48|2017|
0|None|480747|4|48|2017|
0|None|480748|1|48|2017|
0|None|480749|1|48|2017|
0|None|480750|1|48|2017|
0|None|480751|1|48|2017|
0|None|480752|1|48|2017|
0|None|480753|1|48|2017|
0|None|480753|2|48|2017|
0|None|480754|1|48|2017|
0|None|480754|2|48|2017|
0|None|480755|1|48|2017|
0|None|480755|2|48|2017|
0|None|480755|3|48|2017|
1|Tires|480756|1|48|2017|
0|None|480757|1|48|2017|
0|None|480757|2|48|2017|
0|None|480758|1|48|2017|
0|None|480758|2|48|2017|
0|None|480759|1|48|2017|
0|None|480759|2|48|2017|
0|None|480759|3|48|2017|
0|None|480760|1|48|2017|
0|None|480760|2|48|2017|
0|None|480760|3|48|2017|
0|None|480761|1|48|2017|
0|None|480762|1|48|2017|
0|None|480763|1|48|2017|
0|None|480764|1|48|2017|
0|None|480765|1|48|2017|
0|None|480766|1|48|2017|
0|None|480767|1|48|2017|
0|None|480768|1|48|2017|
0|None|480769|1|48|2017|
0|None|480770|1|48|2017|
0|None|480771|1|48|2017|
0|None|480771|2|48|2017|
0|None|480772|1|48|2017|
0|None|480773|1|48|2017|
0|None|480773|2|48|2017|
99|Unknown|480774|1|48|2017|
0|None|480775|1|48|2017|
0|None|480776|1|48|2017|
0|None|480777|1|48|2017|
0|None|480777|2|48|2017|
0|None|480778|1|48|2017|
0|None|480778|2|48|2017|
0|None|480779|1|48|2017|
0|None|480780|1|48|2017|
0|None|480782|1|48|2017|
0|None|480782|2|48|2017|
0|None|480783|1|48|2017|
0|None|480785|1|48|2017|
0|None|480786|1|48|2017|
0|None|480787|1|48|2017|
0|None|480787|2|48|2017|
0|None|480788|1|48|2017|
0|None|480789|1|48|2017|
0|None|480790|1|48|2017|
0|None|480791|1|48|2017|
0|None|480792|1|48|2017|
0|None|480793|1|48|2017|
0|None|480794|1|48|2017|
0|None|480795|1|48|2017|
0|None|480795|2|48|2017|
0|None|480796|1|48|2017|
0|None|480796|2|48|2017|
0|None|480796|3|48|2017|
0|None|480797|1|48|2017|
0|None|480797|2|48|2017|
0|None|480797|3|48|2017|
0|None|480798|1|48|2017|
0|None|480798|2|48|2017|
0|None|480799|1|48|2017|
0|None|480800|1|48|2017|
0|None|480801|1|48|2017|
0|None|480801|2|48|2017|
0|None|480802|1|48|2017|
0|None|480802|2|48|2017|
0|None|480803|1|48|2017|
0|None|480803|2|48|2017|
0|None|480803|3|48|2017|
0|None|480803|4|48|2017|
0|None|480804|1|48|2017|
0|None|480804|2|48|2017|
0|None|480805|1|48|2017|
0|None|480805|2|48|2017|
0|None|480806|1|48|2017|
0|None|480807|1|48|2017|
0|None|480807|2|48|2017|
0|None|480808|1|48|2017|
0|None|480808|2|48|2017|
0|None|480809|1|48|2017|
0|None|480809|2|48|2017|
1|Tires|480809|3|48|2017|
0|None|480810|1|48|2017|
0|None|480810|2|48|2017|
0|None|480810|3|48|2017|
0|None|480810|4|48|2017|
0|None|480811|1|48|2017|
0|None|480812|1|48|2017|
0|None|480812|2|48|2017|
0|None|480813|1|48|2017|
0|None|480813|2|48|2017|
0|None|480814|1|48|2017|
0|None|480814|2|48|2017|
0|None|480815|1|48|2017|
0|None|480815|2|48|2017|
0|None|480816|1|48|2017|
0|None|480817|1|48|2017|
0|None|480818|1|48|2017|
0|None|480819|1|48|2017|
0|None|480820|1|48|2017|
0|None|480820|2|48|2017|
0|None|480820|3|48|2017|
0|None|480821|1|48|2017|
0|None|480822|1|48|2017|
0|None|480824|1|48|2017|
0|None|480824|2|48|2017|
0|None|480825|1|48|2017|
0|None|480826|1|48|2017|
0|None|480826|2|48|2017|
0|None|480827|1|48|2017|
0|None|480827|2|48|2017|
0|None|480828|1|48|2017|
0|None|480828|2|48|2017|
0|None|480829|1|48|2017|
0|None|480829|2|48|2017|
0|None|480830|1|48|2017|
0|None|480830|2|48|2017|
0|None|480830|3|48|2017|
0|None|480831|1|48|2017|
0|None|480832|1|48|2017|
0|None|480832|2|48|2017|
0|None|480833|1|48|2017|
0|None|480834|1|48|2017|
0|None|480834|2|48|2017|
0|None|480835|1|48|2017|
0|None|480836|1|48|2017|
0|None|480837|1|48|2017|
0|None|480838|1|48|2017|
0|None|480838|2|48|2017|
0|None|480839|1|48|2017|
0|None|480839|2|48|2017|
0|None|480840|1|48|2017|
0|None|480840|2|48|2017|
0|None|480841|1|48|2017|
0|None|480842|1|48|2017|
0|None|480842|2|48|2017|
0|None|480843|1|48|2017|
0|None|480843|2|48|2017|
0|None|480843|3|48|2017|
0|None|480844|1|48|2017|
0|None|480845|1|48|2017|
0|None|480846|1|48|2017|
0|None|480847|1|48|2017|
0|None|480848|1|48|2017|
0|None|480848|2|48|2017|
0|None|480849|1|48|2017|
0|None|480849|2|48|2017|
0|None|480850|1|48|2017|
0|None|480852|1|48|2017|
99|Unknown|480853|1|48|2017|
0|None|480853|2|48|2017|
0|None|480853|3|48|2017|
0|None|480853|4|48|2017|
0|None|480853|5|48|2017|
0|None|480853|6|48|2017|
0|None|480853|7|48|2017|
0|None|480853|8|48|2017|
0|None|480854|1|48|2017|
0|None|480854|2|48|2017|
0|None|480855|1|48|2017|
0|None|480855|2|48|2017|
0|None|480856|1|48|2017|
0|None|480856|2|48|2017|
99|Unknown|480857|1|48|2017|
0|None|480858|1|48|2017|
0|None|480859|1|48|2017|
0|None|480859|2|48|2017|
0|None|480860|1|48|2017|
0|None|480860|2|48|2017|
0|None|480861|1|48|2017|
0|None|480862|1|48|2017|
0|None|480863|1|48|2017|
0|None|480863|2|48|2017|
0|None|480863|3|48|2017|
0|None|480863|4|48|2017|
0|None|480864|1|48|2017|
0|None|480864|2|48|2017|
0|None|480865|1|48|2017|
0|None|480866|1|48|2017|
0|None|480867|1|48|2017|
0|None|480868|1|48|2017|
0|None|480868|2|48|2017|
0|None|480869|1|48|2017|
0|None|480870|1|48|2017|
0|None|480870|2|48|2017|
0|None|480871|1|48|2017|
0|None|480872|1|48|2017|
0|None|480873|1|48|2017|
0|None|480874|1|48|2017|
0|None|480874|2|48|2017|
0|None|480875|1|48|2017|
0|None|480876|1|48|2017|
0|None|480876|2|48|2017|
0|None|480877|1|48|2017|
0|None|480878|1|48|2017|
0|None|480878|2|48|2017|
0|None|480879|1|48|2017|
0|None|480880|1|48|2017|
0|None|480880|2|48|2017|
0|None|480880|3|48|2017|
0|None|480881|1|48|2017|
0|None|480881|2|48|2017|
0|None|480882|1|48|2017|
0|None|480883|1|48|2017|
0|None|480884|1|48|2017|
0|None|480884|2|48|2017|
0|None|480884|3|48|2017|
0|None|480885|1|48|2017|
0|None|480885|3|48|2017|
0|None|480886|1|48|2017|
0|None|480886|2|48|2017|
0|None|480886|3|48|2017|
0|None|480887|1|48|2017|
0|None|480888|1|48|2017|
0|None|480889|1|48|2017|
0|None|480890|1|48|2017|
0|None|480891|1|48|2017|
0|None|480891|2|48|2017|
0|None|480892|1|48|2017|
0|None|480892|2|48|2017|
0|None|480893|1|48|2017|
0|None|480893|2|48|2017|
0|None|480894|1|48|2017|
0|None|480895|1|48|2017|
0|None|480896|1|48|2017|
0|None|480896|2|48|2017|
0|None|480896|3|48|2017|
0|None|480897|1|48|2017|
0|None|480897|2|48|2017|
0|None|480898|1|48|2017|
0|None|480898|2|48|2017|
0|None|480899|1|48|2017|
0|None|480900|1|48|2017|
0|None|480900|2|48|2017|
0|None|480901|1|48|2017|
0|None|480902|1|48|2017|
1|Tires|480903|1|48|2017|
0|None|480903|2|48|2017|
0|None|480904|1|48|2017|
0|None|480905|1|48|2017|
0|None|480905|2|48|2017|
2|Brake System|480906|1|48|2017|
0|None|480907|1|48|2017|
0|None|480908|1|48|2017|
0|None|480908|2|48|2017|
0|None|480908|3|48|2017|
0|None|480908|4|48|2017|
0|None|480908|5|48|2017|
0|None|480909|1|48|2017|
0|None|480910|1|48|2017|
0|None|480911|1|48|2017|
0|None|480913|1|48|2017|
0|None|480913|2|48|2017|
0|None|480914|1|48|2017|
0|None|480915|1|48|2017|
0|None|480915|2|48|2017|
0|None|480916|1|48|2017|
0|None|480916|2|48|2017|
0|None|480917|1|48|2017|
0|None|480918|1|48|2017|
0|None|480919|1|48|2017|
0|None|480919|2|48|2017|
0|None|480920|1|48|2017|
0|None|480921|1|48|2017|
0|None|480922|1|48|2017|
0|None|480922|2|48|2017|
0|None|480923|1|48|2017|
0|None|480924|1|48|2017|
0|None|480925|1|48|2017|
0|None|480926|1|48|2017|
0|None|480926|2|48|2017|
98|Not Reported|480927|1|48|2017|
0|None|480927|2|48|2017|
0|None|480928|1|48|2017|
0|None|480929|1|48|2017|
0|None|480929|2|48|2017|
0|None|480930|1|48|2017|
0|None|480930|2|48|2017|
0|None|480931|1|48|2017|
0|None|480932|1|48|2017|
0|None|480932|2|48|2017|
0|None|480933|1|48|2017|
0|None|480933|2|48|2017|
0|None|480933|3|48|2017|
0|None|480933|4|48|2017|
0|None|480933|5|48|2017|
0|None|480933|6|48|2017|
0|None|480934|1|48|2017|
0|None|480935|1|48|2017|
0|None|480935|2|48|2017|
0|None|480936|1|48|2017|
0|None|480937|1|48|2017|
0|None|480937|2|48|2017|
0|None|480937|3|48|2017|
0|None|480938|1|48|2017|
0|None|480939|1|48|2017|
0|None|480940|1|48|2017|
0|None|480940|2|48|2017|
0|None|480941|1|48|2017|
0|None|480941|2|48|2017|
0|None|480942|1|48|2017|
0|None|480943|1|48|2017|
0|None|480944|1|48|2017|
0|None|480944|2|48|2017|
0|None|480945|1|48|2017|
0|None|480946|1|48|2017|
0|None|480946|2|48|2017|
0|None|480947|1|48|2017|
0|None|480948|2|48|2017|
0|None|480949|1|48|2017|
0|None|480950|1|48|2017|
0|None|480951|1|48|2017|
0|None|480952|1|48|2017|
0|None|480953|1|48|2017|
0|None|480954|1|48|2017|
0|None|480955|1|48|2017|
0|None|480955|2|48|2017|
0|None|480956|1|48|2017|
0|None|480956|2|48|2017|
0|None|480957|1|48|2017|
0|None|480958|1|48|2017|
0|None|480958|2|48|2017|
0|None|480958|3|48|2017|
0|None|480958|4|48|2017|
0|None|480959|1|48|2017|
0|None|480960|1|48|2017|
0|None|480961|1|48|2017|
0|None|480963|1|48|2017|
0|None|480963|2|48|2017|
0|None|480964|1|48|2017|
0|None|480965|1|48|2017|
0|None|480965|2|48|2017|
0|None|480966|1|48|2017|
0|None|480967|1|48|2017|
0|None|480968|1|48|2017|
0|None|480969|1|48|2017|
0|None|480969|2|48|2017|
0|None|480970|1|48|2017|
0|None|480970|2|48|2017|
1|Tires|480970|3|48|2017|
0|None|480971|1|48|2017|
0|None|480971|2|48|2017|
0|None|480971|3|48|2017|
0|None|480972|1|48|2017|
0|None|480973|1|48|2017|
0|None|480973|2|48|2017|
0|None|480973|3|48|2017|
0|None|480974|1|48|2017|
0|None|480976|1|48|2017|
0|None|480976|2|48|2017|
0|None|480977|1|48|2017|
0|None|480977|2|48|2017|
0|None|480978|1|48|2017|
0|None|480979|1|48|2017|
0|None|480979|2|48|2017|
0|None|480980|1|48|2017|
0|None|480981|1|48|2017|
0|None|480982|1|48|2017|
0|None|480983|1|48|2017|
0|None|480984|1|48|2017|
0|None|480985|1|48|2017|
0|None|480986|1|48|2017|
0|None|480986|2|48|2017|
0|None|480987|1|48|2017|
0|None|480988|1|48|2017|
0|None|480989|1|48|2017|
0|None|480990|1|48|2017|
0|None|480990|2|48|2017|
0|None|480991|1|48|2017|
0|None|480992|1|48|2017|
0|None|480993|1|48|2017|
0|None|480994|1|48|2017|
0|None|480994|2|48|2017|
0|None|480995|1|48|2017|
0|None|480995|2|48|2017|
0|None|480995|3|48|2017|
0|None|480996|1|48|2017|
0|None|480996|2|48|2017|
0|None|480997|1|48|2017|
0|None|480997|2|48|2017|
0|None|480998|1|48|2017|
0|None|480999|1|48|2017|
0|None|480999|2|48|2017|
0|None|481000|1|48|2017|
0|None|481000|2|48|2017|
0|None|481001|1|48|2017|
0|None|481001|2|48|2017|
0|None|481002|1|48|2017|
0|None|481002|2|48|2017|
0|None|481003|1|48|2017|
0|None|481004|1|48|2017|
0|None|481004|2|48|2017|
0|None|481005|1|48|2017|
0|None|481005|2|48|2017|
0|None|481006|1|48|2017|
0|None|481006|2|48|2017|
0|None|481007|1|48|2017|
0|None|481007|2|48|2017|
0|None|481008|1|48|2017|
0|None|481008|2|48|2017|
0|None|481008|3|48|2017|
0|None|481009|1|48|2017|
0|None|481010|1|48|2017|
99|Unknown|481011|1|48|2017|
0|None|481012|1|48|2017|
0|None|481012|2|48|2017|
0|None|481013|1|48|2017|
0|None|481013|2|48|2017|
0|None|481014|1|48|2017|
0|None|481014|2|48|2017|
0|None|481015|1|48|2017|
0|None|481016|1|48|2017|
0|None|481017|1|48|2017|
0|None|481017|2|48|2017|
0|None|481018|1|48|2017|
0|None|481018|2|48|2017|
0|None|481018|3|48|2017|
0|None|481019|1|48|2017|
0|None|481019|2|48|2017|
0|None|481020|1|48|2017|
0|None|481020|2|48|2017|
0|None|481021|1|48|2017|
0|None|481021|2|48|2017|
0|None|481022|1|48|2017|
0|None|481023|1|48|2017|
0|None|481023|2|48|2017|
0|None|481024|1|48|2017|
0|None|481024|2|48|2017|
0|None|481025|1|48|2017|
0|None|481026|1|48|2017|
0|None|481026|2|48|2017|
0|None|481027|1|48|2017|
0|None|481027|2|48|2017|
0|None|481028|1|48|2017|
0|None|481029|1|48|2017|
0|None|481030|1|48|2017|
0|None|481030|2|48|2017|
0|None|481031|1|48|2017|
0|None|481031|2|48|2017|
0|None|481032|1|48|2017|
1|Tires|481033|1|48|2017|
0|None|481033|2|48|2017|
0|None|481034|1|48|2017|
0|None|481035|1|48|2017|
0|None|481035|2|48|2017|
0|None|481035|3|48|2017|
0|None|481036|1|48|2017|
0|None|481037|1|48|2017|
0|None|481037|2|48|2017|
0|None|481038|1|48|2017|
0|None|481038|2|48|2017|
0|None|481038|3|48|2017|
0|None|481039|1|48|2017|
0|None|481039|2|48|2017|
0|None|481039|3|48|2017|
0|None|481040|1|48|2017|
0|None|481041|1|48|2017|
0|None|481042|1|48|2017|
0|None|481043|1|48|2017|
0|None|481043|2|48|2017|
0|None|481044|1|48|2017|
0|None|481045|1|48|2017|
0|None|481045|2|48|2017|
0|None|481046|1|48|2017|
0|None|481047|1|48|2017|
0|None|481048|1|48|2017|
0|None|481048|2|48|2017|
0|None|481049|1|48|2017|
0|None|481049|2|48|2017|
0|None|481050|1|48|2017|
0|None|481050|2|48|2017|
0|None|481051|1|48|2017|
0|None|481051|2|48|2017|
0|None|481052|1|48|2017|
0|None|481053|1|48|2017|
0|None|481053|2|48|2017|
0|None|481054|1|48|2017|
0|None|481054|2|48|2017|
0|None|481055|1|48|2017|
0|None|481056|1|48|2017|
0|None|481057|1|48|2017|
0|None|481058|1|48|2017|
0|None|481059|1|48|2017|
0|None|481060|1|48|2017|
15|Truck Coupling/Trailer Hitch/Safety Chains|481061|1|48|2017|
0|None|481061|2|48|2017|
0|None|481061|3|48|2017|
0|None|481062|1|48|2017|
0|None|481062|2|48|2017|
0|None|481063|1|48|2017|
0|None|481063|2|48|2017|
0|None|481064|1|48|2017|
0|None|481065|1|48|2017|
0|None|481065|2|48|2017|
0|None|481066|1|48|2017|
0|None|481067|1|48|2017|
0|None|481067|2|48|2017|
0|None|481068|1|48|2017|
0|None|481069|1|48|2017|
0|None|481070|1|48|2017|
0|None|481071|1|48|2017|
0|None|481072|1|48|2017|
0|None|481074|1|48|2017|
0|None|481076|1|48|2017|
0|None|481077|1|48|2017|
0|None|481078|1|48|2017|
0|None|481079|1|48|2017|
0|None|481079|2|48|2017|
0|None|481079|3|48|2017|
0|None|481080|1|48|2017|
0|None|481080|2|48|2017|
0|None|481081|1|48|2017|
0|None|481081|2|48|2017|
0|None|481082|1|48|2017|
0|None|481083|1|48|2017|
0|None|481084|1|48|2017|
0|None|481085|1|48|2017|
0|None|481085|2|48|2017|
0|None|481085|3|48|2017|
0|None|481085|4|48|2017|
0|None|481085|5|48|2017|
0|None|481086|1|48|2017|
0|None|481087|1|48|2017|
0|None|481088|1|48|2017|
0|None|481089|1|48|2017|
0|None|481090|1|48|2017|
0|None|481090|2|48|2017|
0|None|481090|3|48|2017|
0|None|481091|1|48|2017|
0|None|481092|1|48|2017|
0|None|481092|2|48|2017|
0|None|481092|3|48|2017|
0|None|481093|1|48|2017|
0|None|481093|2|48|2017|
0|None|481095|1|48|2017|
0|None|481096|1|48|2017|
0|None|481096|2|48|2017|
0|None|481096|3|48|2017|
0|None|481096|4|48|2017|
0|None|481096|5|48|2017|
0|None|481097|1|48|2017|
0|None|481098|1|48|2017|
0|None|481099|1|48|2017|
0|None|481100|1|48|2017|
0|None|481100|2|48|2017|
0|None|481101|1|48|2017|
0|None|481102|1|48|2017|
0|None|481102|2|48|2017|
0|None|481103|1|48|2017|
0|None|481103|2|48|2017|
0|None|481104|1|48|2017|
0|None|481105|1|48|2017|
0|None|481105|2|48|2017|
0|None|481105|3|48|2017|
0|None|481105|4|48|2017|
0|None|481106|1|48|2017|
0|None|481107|1|48|2017|
0|None|481107|2|48|2017|
0|None|481108|1|48|2017|
0|None|481109|1|48|2017|
0|None|481110|1|48|2017|
0|None|481110|2|48|2017|
0|None|481111|1|48|2017|
0|None|481112|1|48|2017|
0|None|481113|1|48|2017|
1|Tires|481114|1|48|2017|
0|None|481114|2|48|2017|
